MKT,SMB,HML,RMW,CMA,RF,year,month,Mom,PS_VWF,R_ME,R_IA,R_ROE,R_EG,PEAD,FIN,SY_SMB,MGMT,PERF,LN_F1,LN_F2,LN_F3,cap_risk,INDPRO,PCE,z_longs,z_shorts,z_longs_diff,z_shorts_diff,ZLp,ZSp
-3.03,-0.52,1.72,1.15,1.53,0.31,1994,6,-0.82,5.457e-05,-0.8432,0.8985,0.1798,1.3259,1.712597090028405,2.809709540215519,0.78471923,3.8054794000000003,-1.6662515999999998,-0.164907945,0.059820048,0.072522348,-3.83,0.6527171247752372,0.8437734232787264,0.010041792,0.010287259,0.0037728000000000006,-0.013209216999999999,0.0717343050796293,0.0498377065277555
2.82,-1.84,0.56,-0.63,0.11,0.28,1994,7,0.19,-0.01059753,-1.4321,0.4259,0.7148,-0.1256,1.0697533172967741,0.8699916780927361,-2.2425946,0.7086971400000001,-0.0980793,-0.339684787,0.143407102,0.135393974,3.29,0.13456920453358556,0.2484656713882316,0.007296234,0.049611915,-0.0027455580000000004,0.039324656,0.0228222249481824,0.0818327096679838
4.01,1.34,-2.47,0.9,-1.45,0.37,1994,8,1.56,0.00507026,2.0904,-0.6915,2.061,2.6728,-2.4938725654186675,-0.08597827355366049,2.1597627800000003,-3.5288956000000002,3.4970781,-0.234969286,-0.110649176,0.212172818,0.79,0.6571706616309569,0.8897174088039694,0.027895931,0.102871794,0.020599697,0.053259879,0.0273181368656283,0.0880124844940266
-2.31,2.78,-1.87,0.51,0.93,0.37,1994,9,1.33,0.03112048,2.2081,0.5879,1.0911,0.8939,0.8672541155750274,0.3743724752740727,3.72687008,0.8927092,3.53549992,-0.369836842,0.137831331,0.190767822,-6.21,0.3208291491265669,0.2603619871498708,0.00403741,0.016166628,-0.023858521,-0.086705166,0.0780703891808065,0.051564253962999
1.34,-2.3,-1.66,0.22,-0.62,0.38,1994,10,1.43,0.01237485,-1.8201,0.1613,0.3556,2.476,1.2577975093422071,0.34225245171989177,-0.5662668,-0.48327780000000004,4.55441937,-0.380155769,0.061205134,0.010265876,2.29,0.7787134449250166,0.7937172774868939,0.011435051,0.004746323,0.007397641,-0.011420304999999999,0.0256637511724444,0.0213407439830337
-4.04,0.09,-0.69,0.45,-0.44,0.37,1994,11,-0.2,-0.01963511,0.5354,-1.0042,1.3703,1.4396,0.32301658990215243,1.7364294570740897,0.76149573,0.055094849999999994,2.81743798,-0.369103881,0.046217325,0.248267229,-5.79,0.6740815159078872,0.26387417149744685,0.004872614,0.007266,-0.006562437,0.0025196769999999997,0.1037706684092976,0.0894297807938149
0.86,0.07,-0.2,0.5,0.31,0.44,1994,12,3.5,0.01729069,1.1739,1.2933,3.9844,3.6683,1.081489225748365,2.0581274876332936,0.07002544,1.19227723,2.1310642800000004,-0.124411258,0.088606957,0.050958653,-0.88,1.0151652859269111,0.3315649867374093,0.007562133,0.008763737,0.0026895190000000005,0.0014977370000000007,0.0115241665697984,0.0281762900933291
1.8,-3.11,2.54,0.09,-0.83,0.42,1995,1,-1.82,-0.03279159,-2.4308,-0.0027,-0.063,1.1994,-0.8657097041672607,1.6386427045763579,-2.9075357,1.01010018,-1.928484,0.036906291,0.018667982,0.020837232,3.88,0.1707122197765809,0.1982815598149168,0.010695862,0.0091709,0.003133729,0.0004071629999999986,0.0368075198804662,0.0448497048448293
3.63,-0.52,1.12,0.61,-0.33,0.4,1995,2,-0.36,-0.00700056,-0.6967,-0.8485,0.5097,1.2135,-0.3179943867448199,-1.1611607369349783,-0.1329367,-0.26096919999999996,-1.5807673000000002,0.069007665,-0.013876705,0.058335742,6.1899999999999995,-0.14611530257462313,-0.008245382585747585,0.001083754,0.002530728,-0.009612108000000001,-0.006640172,0.0940237053052128,0.1207981858209583
2.19,-0.51,-2.15,-0.09,0.16,0.46,1995,3,0.38,0.01697178,-1.2145,0.1685,1.2654,0.7734,-0.6509996543383342,0.3254923938244705,-0.485749,-0.07888809999999999,2.2225616699999997,0.206752203,0.090294966,-0.19101359,-4.87,0.15877967676094507,0.7132844066958022,0.006786699,0.012844922,0.005702945,0.010314194,0.0575158380903162,0.0587746088599905
2.11,-0.29,1.71,0.24,1.0,0.44,1995,4,1.8,0.01060802,-0.0076,0.0068,0.142,3.4525,0.9757523304781677,0.673767197499877,0.6487515699999999,1.7778991599999998,-0.3072607,0.183134183,-0.020900383,0.141761053,4.760000000000001,-0.1428846782371096,0.0982519343349697,0.05926692,0.067575857,0.052480221,0.054730935,0.1998616819746002,0.1366198036027555
2.9,-2.2,2.23,0.37,0.09,0.54,1995,5,-0.44,-0.00611823,-2.2038,0.8586,-1.0066,1.4665,0.698640772720311,2.591656232159989,-2.5148551,2.3191479800000003,-2.8655625000000002,0.034596828,0.019577126,0.031745483,7.21,0.46241707334473414,0.8772647335487438,0.014146812,0.012288116,-0.045120108,-0.055287741,0.0032509748586706,0.0317619043823769
2.72,3.03,-2.5,-0.33,-2.44,0.47,1995,6,2.9,0.00737955,3.219,-1.7465,2.1275,1.8058,0.4005569135448185,-3.4890294284149195,1.57380648,-3.7411318,3.1293231300000004,0.216132653,-0.083331608,-0.051186522,-1.67,0.3246802971131002,0.9000425695809833,0.001587715,0.002013608,-0.012559097,-0.010274508,0.0186229974312501,0.0764109967719139
3.72,2.07,-1.63,0.28,-1.71,0.45,1995,7,2.53,0.04921159,1.7624,-2.5443,0.9451,0.3082,1.7307031261235897,-4.665693324559584,1.37041886,-3.6759645,2.54615146,-0.201485414,0.133466318,0.053006807,5.8500000000000005,-0.43798233915320894,-0.14665996986439334,0.049028663,0.076283562,0.047440948,0.074269954,0.0119129286199837,0.0208116086179543
0.55,1.78,2.84,-1.17,1.64,0.47,1995,8,0.09,-0.01005996,2.3538,2.1996,0.1383,1.2945,1.581297331143064,-0.7900863988664643,2.23660768,2.03075917,-4.4629741,-0.045652752,0.010572734,0.05399244,4.41,1.3161030970657572,0.7062090056738191,0.050835095,0.037567506,0.0018064319999999967,-0.038716056,0.1407235816319518,0.0871657447239049
3.35,-1.97,0.02,1.06,0.36,0.43,1995,9,2.71,-0.07500886,-0.7905,1.9328,1.3917,3.123,3.1228615870039413,0.6773814814521395,-1.7581673999999998,1.5711308800000001,0.97143268,0.188957475,0.010527519,-0.147333532,5.74,0.41644711589392536,0.303678101212701,0.003230819,0.003010794,-0.047604275999999994,-0.034556712,0.0247989767439116,0.0094635333037107
-1.52,-4.09,-0.46,1.84,-0.03,0.47,1995,10,4.11,0.03448483,-5.0247,0.7822,2.7798,4.4585,1.7957402532715043,4.468786815590655,-2.8142471,3.8819300199999995,5.10380296,0.12037714,-0.080401422,0.069391802,-7.86,-0.15714696735124045,-0.1314610098595792,0.02189188,0.043660293,0.018661061,0.040649499000000006,0.3944898395542462,0.4759514128461428
3.96,-1.14,0.61,-0.54,1.19,0.42,1995,11,-0.65,-0.01948926,-0.7575,1.1261,-0.2398,-1.2685,-0.9351970597142713,1.1006374221562223,-1.1130771,1.31570669,-0.610311,0.024337621,0.178675903,-0.066594025,5.5,0.23176895009624499,0.8316879076168293,0.038915023,0.037380842,0.017023143,-0.006279451000000005,0.0586201470038516,0.0551415742583216
1.03,0.69,0.33,-1.35,2.99,0.49,1995,12,2.54,-0.03359063,0.6315,3.1163,0.2794,0.4029,0.3003046919175526,3.8507243887231644,0.22561014000000001,4.0218449199999995,-1.5864639,0.408352073,-0.070126141,-0.269558356,-1.8800000000000001,0.37183474984667786,0.8287839227786975,0.011902792,0.016001145,-0.027012230999999998,-0.021379696999999996,0.0181081123321935,0.0362662148912673
2.26,-2.49,0.22,0.13,2.27,0.43,1996,1,0.57,0.06793406,-2.6865,2.451,-1.5087,1.4014,-0.5011428814563575,-0.5252527521971004,-1.5197594,2.58524404,-2.690858,-0.231051629,-0.001031256,0.242076092,6.5600000000000005,-0.5634605836747797,-0.231486022560079,0.007224764,0.009083041,-0.004678028000000001,-0.006918104000000001,0.1375155891714774,0.1724292869690225
1.33,1.76,-1.16,0.24,-1.8,0.39,1996,2,0.57,0.04276022,2.7354,-0.9876,3.1394,0.7299,-0.21915118693275376,0.08027252653830087,2.6561112700000002,-1.8708325000000001,3.2268336100000004,0.03014576,0.0879843,-0.176599527,3.1300000000000003,1.4448222743776773,0.926126196983712,0.003538622,0.006317549,-0.003686142,-0.0027654919999999996,0.0352127343367314,0.0414669137612566
0.73,1.63,0.31,1.46,-0.97,0.39,1996,3,-1.88,-0.04639145,1.873,-0.6897,0.2756,-1.3197,0.07220238428283186,1.4237898743576576,0.34226468,0.34085153,0.12650946,-0.172439958,0.088764013,0.080352761,0.77,-0.13575823135689724,0.7890430174563701,0.173733066,0.160802346,0.170194444,0.154484797,0.41459665374316,0.3085791633266166
2.06,4.7,-4.08,-0.14,-2.2,0.46,1996,4,-0.91,-0.04389764,5.1852,-1.8073,2.8673,1.1692,1.161255606329238,-5.251382401328381,2.76555872,-6.0907129,3.2644059500000004,-0.173971932,-0.041863962,0.151230799,-0.58,1.0298613762717457,0.6707517445344369,0.022821966,0.008432097,-0.1509111,-0.152370249,0.0829251114279228,0.2451623635627897
2.36,3.13,-0.8,0.15,-0.22,0.42,1996,5,1.55,-0.02598256,4.4631,1.0265,1.864,-1.4412,0.5925384394602305,0.5676745282366306,1.67418545,-0.8881892,2.31231089,-0.24434395,0.016956574,0.224348655,2.03,0.7167440414285631,0.3033794162826453,0.007171441,0.00317605,-0.015650525,-0.005256047,0.0163901844799974,0.0608646728008088
-1.14,-3.57,2.26,3.34,1.09,0.4,1996,6,1.01,-0.05473623,-4.2992,1.7381,0.866,1.7042,-0.32484027055044123,4.406632197024001,-2.0007571,4.62452041,0.08709121,0.025790678,-0.027496908,-0.077831629,-2.7199999999999998,0.7571523619427589,0.11485891496612055,0.002511039,0.009641382,-0.004660401999999999,0.006465332000000001,0.1359424712298995,0.1097542142227014
-5.97,-3.82,5.16,2.95,2.59,0.45,1996,7,-0.11,0.00280677,-3.3585,2.0165,2.415,2.9389,0.8171020320905011,7.98338219698583,-1.5578781,6.4837317699999995,1.22612125,-0.05429572,0.09042199,0.11388825,0.41000000000000003,-0.00013206724862602215,0.4225783012734574,0.320116096,0.226130339,0.317605057,0.216488957,0.1785764946372503,0.0966242540476614
2.77,2.58,-0.78,-0.41,-2.42,0.41,1996,8,-0.05,0.00556336,2.4811,-1.8529,0.1305,-1.3885,0.05349493759278976,-4.438470492464459,2.22493046,-3.7854236,-0.6395874,-0.202516154,0.176927306,-0.036161323,3.29,0.48680052140219754,0.43984081951293774,0.015691869,0.026147068,-0.304424227,-0.19998327100000002,0.0177223017125971,0.0546231733759228
5.01,-1.37,-2.76,1.24,-2.18,0.44,1996,9,2.7,-0.01866779,-1.4457,-1.7381,2.2071,2.9315,1.6006810957772188,-2.0908368016615753,-1.0242902,-2.1434574,2.00646125,0.075889692,0.038875838,0.005455336,4.569999999999999,0.6681780844422391,0.4094786729857969,0.009924706,0.069165676,-0.0057671630000000005,0.043018608,0.053707640250955,0.1271736674836376
0.86,-3.84,4.92,1.52,2.97,0.42,1996,10,3.91,-0.00474323,-2.4195,3.6633,1.8831,3.2276,1.770062261119153,5.327878786634958,-2.2370886999999997,5.93690306,0.95226298,-0.179131461,0.110056546,0.103401467,6.460000000000001,-0.03877492137308591,0.6022731563644523,0.023402193,0.059660391,0.013477487000000002,-0.009505284999999995,0.1982436923405384,0.205655030924523
6.25,-3.82,1.46,2.05,-0.73,0.41,1996,11,-2.23,0.07254768,-3.5327,-1.3109,0.8165,5.3891,-0.9145835100173102,1.0734903903280706,-4.2159562,0.66958104,0.33371561,-0.082659556,0.005890484,0.073737381,7.16,0.8921691294592193,0.42601107253448234,0.06246796,0.091550876,0.039065767,0.031890485,0.1555696059916012,0.1526974532748082
-1.7,3.16,1.33,0.41,1.52,0.46,1996,12,0.61,-0.03183813,3.3237,1.2254,0.9371,1.7252,1.523362302841065,1.45992906154613,4.2814358,1.9126832100000002,0.03573654,-0.061015716,-0.002359374,0.084042928,-3.16,0.6277079533406615,0.5120346838092482,0.013520763,0.010539156,-0.048947197000000005,-0.08101172000000001,0.0430218986536723,0.0578582810930039
4.98,-1.85,-1.43,1.23,-0.28,0.45,1997,1,1.95,-0.03141478,-0.795,-0.6466,1.8159,2.5869,1.1800205816952571,-1.7683209823683377,-0.1739572,0.4405051,3.4191816399999997,-0.289823124,0.093807535,0.206326469,9.32,0.17611295928947612,0.6042464581861529,0.001725717,0.003332217,-0.011795046,-0.007206938999999999,0.0131758605501741,0.0132265204526693
-0.49,-2.66,5.7,0.67,3.41,0.39,1997,2,-2.05,-0.03932384,-2.4667,2.9153,-1.5374,0.5919,-0.8981988767765351,6.722397819585076,-1.6976136999999998,6.8139613,-3.5575849,-0.218491923,-0.083724786,0.140838693,3.06,1.191969806513593,0.4232041544233178,0.010968869,0.004946133,0.009243152,0.001613916,0.0505296948590805,0.0122423870652532
-5.02,-0.5,3.43,0.46,1.66,0.43,1997,3,0.96,0.02138242,-0.5279,1.7515,1.7708,0.2064,0.49446418938884484,5.533918873254336,0.56032349,3.86859046,-0.8740746,-0.049076994,-0.096058463,0.000684808,-10.059999999999999,0.6031779470122345,0.3717335296282709,0.046929581,0.072785111,0.035960712,0.067838978,0.0544632271732736,0.1634222250274764
4.04,-5.72,0.09,3.36,-0.9,0.43,1997,4,4.92,0.05902431,-4.7258,-1.8801,3.8599,3.018,2.2384878582529515,4.322286723928889,-4.2613185,2.24590092,2.47813133,-0.113127021,0.102116548,0.071452943,7.049999999999999,0.0905712548533888,0.09350592204173669,0.0254792,0.036773525,-0.021450380999999998,-0.036011586,0.0403801234025502,0.0674254283813735
6.74,4.74,-4.08,-1.03,-2.91,0.49,1997,5,-5.16,0.01536884,5.0194,-3.2305,-0.2201,-1.4875,-0.9700011282291817,-7.231973831759512,4.26766784,-5.5651837,-2.1717355,-0.122093499,0.124669115,-0.019889802,1.21,0.5376425395480888,0.016485630025830922,0.012515967,0.008908529,-0.012963233000000001,-0.027864996000000003,0.0414504811466653,0.0382910298735605
4.1,1.17,1.62,0.61,0.55,0.37,1997,6,2.62,0.00962123,1.0326,0.2313,2.1092,0.1205,3.03947759941083,1.5419736618234925,0.9214278100000001,0.8275387000000001,1.22574862,-0.215772622,0.070108378,0.083448262,3.4299999999999997,0.4556679578303413,0.6226878136331937,0.009054374,0.02086867,-0.003461592999999999,0.011960140999999999,0.0596877482011315,0.0840440914687046
7.33,-2.76,0.2,0.09,-2.56,0.43,1997,7,3.81,0.02599752,-1.4173,-3.0399,1.2853,1.2828,-1.3223993609791564,-1.8218360298403844,-2.1358460999999997,-1.1147580000000001,0.69273108,-0.210695015,0.091333011,0.021858691,13.489999999999998,0.8027552987714737,0.9937752539041167,0.004228854,0.008767392,-0.004825520000000001,-0.012101277999999998,0.0167508795479331,0.0132025795668844
-4.15,7.65,1.12,-1.01,-0.02,0.41,1997,8,-2.55,-0.00783015,7.4961,-0.7059,-1.4198,0.4387,0.40660299362004154,-2.3834939129023405,7.637952289999999,-0.94362,-0.5904784,-0.265799822,0.040406895,-0.009278584,-5.88,1.0300842537367183,0.6884371395617039,0.0488101,0.037670779,0.044581246000000005,0.028903387000000003,0.0727071232723308,0.054319779605616
5.35,2.5,0.29,-1.59,-0.93,0.44,1997,9,1.45,-0.01551611,2.435,-0.1259,-1.0418,-2.61,-0.23603918986454356,-3.26810031270668,2.10002663,-0.8293198999999999,-1.6860719,-0.277359544,-0.042000036,0.08857603,6.890000000000001,0.9683636822571007,0.2631107929121246,0.005537721,0.011175982,-0.043272379,-0.026494797,0.0683334705975036,0.0498841544089745
-3.8,-0.54,2.33,1.07,1.87,0.42,1997,10,-0.38,-0.00139516,-1.0927,2.6609,-1.0477,-1.4188,-3.4907214098913624,1.4322437871278622,0.5225423699999999,1.82018979,-3.3375876,-0.307546243,-0.12839825,0.128204504,-2.04,0.8545888337932794,0.6426620490208368,0.421969929,0.346183431,0.416432208,0.335007449,1.061962677492534,1.284516134598479
2.98,-5.09,1.24,2.83,1.66,0.39,1997,11,0.29,0.05435908,-5.5217,2.8803,1.4029,3.6357,0.5268145142755918,5.687672055379897,-4.313724,4.40627877,1.430382,-0.05422492,-0.12033536,0.036741002,6.63,0.7785200658433133,0.4150628802525924,0.186009871,0.097411457,-0.23596005800000003,-0.24877197399999998,0.1719419693666179,0.1589052350598918
1.32,-2.14,4.03,0.76,1.92,0.48,1997,12,3.95,0.00400618,-2.2245,2.2364,1.5724,-2.4011,2.3215365498120955,2.3247732649172383,-0.3711583,3.19374248,-0.41719160000000005,-0.122657169,-0.076081806,0.022961125,0.01,0.45335472947964917,0.5475967568140394,0.10633553,0.082482748,-0.079674341,-0.014928709000000012,0.3041139636652645,0.217463633803161
0.15,-1.3,-1.65,0.87,-0.85,0.43,1998,1,0.11,0.00741842,-1.216,-1.2061,2.1884,2.597,0.15101026516069438,-1.0011511351276532,-1.2468202,-0.6583635,1.93692395,-0.081114726,-0.007812171,-0.044484337,0.65,0.449525810887752,-0.038650058853506586,0.131854436,0.034277777,0.025518905999999994,-0.04820497099999999,0.0282741999181546,0.0159150436817356
7.04,0.14,-0.78,-0.31,-2.41,0.39,1998,2,-1.15,0.05848336,1.0586,-2.453,1.1388,-0.2961,1.9092438483973455,-2.801377908951616,0.9809328900000001,-1.6419929999999998,-0.5199028,0.021082409,-0.090613125,-0.052791089,9.180000000000001,0.15335227360127046,0.5957925446844481,0.010100862,0.132312767,-0.12175357399999999,0.09803498999999999,0.0755762897396095,0.2619135101441627
4.76,-0.67,1.54,-0.3,-0.47,0.39,1998,3,2.15,-0.0243133,-0.3378,0.4996,-0.1759,-1.0942,0.9587731282138765,-1.0337755526464318,-2.5925981,-1.0258685,-1.9048066,-0.163006061,0.057418891,-0.06721453,1.49,0.0324902027270646,0.4629791397323446,0.003816101,0.040579064,-0.006284761,-0.091733703,0.0689309653362557,0.2421254337559353
0.73,-0.05,0.89,-1.63,-0.23,0.43,1998,4,0.78,-0.01149626,0.4966,0.1837,-0.1992,2.2962,1.8846637650134352,0.8681359159913011,0.50207187,0.8186669900000001,-0.34791489999999997,-0.122394891,0.02847737,-0.081534117,1.79,0.37121287280732496,0.6573570074604795,0.189956878,0.071110634,0.186140777,0.030531570000000008,0.0414781139811415,0.012712302089024
-3.07,-2.95,3.43,1.05,2.54,0.4,1998,5,1.88,-0.01105658,-2.6343,2.2555,1.7795,1.0565,-0.3663623753235293,4.7050587648426365,-2.1677943,3.87388228,1.38976645,0.253263483,-0.256067684,-0.030466582,1.09,0.6238916861902588,0.8603859643060652,0.059846207,0.013331864,-0.130110671,-0.05777877000000001,0.0332781190717446,0.0422335876733237
3.18,-3.72,-1.8,-0.29,-2.93,0.41,1998,6,7.26,0.01674068,-3.2848,-1.5148,3.159,0.4236,1.1547920753949423,-1.0910948125191278,-2.7600555,-0.43675090000000005,7.55707003,0.234488615,-0.002665702,-0.245820124,2.4899999999999998,-0.60213137433065,0.5789753164665346,0.077186952,0.027703586,0.017340745000000005,0.014371721999999998,0.0267651475522101,0.0303997125861932
-2.46,-5.25,-1.71,1.83,0.45,0.4,1998,7,3.68,0.00349193,-5.7048,1.8843,0.9703,2.808,3.0694911316914126,6.034333837027687,-4.7483879,3.16128789,0.59393067,-0.450910353,-0.040384992,0.229515497,2.78,-0.39012682651357045,0.31166442427235097,0.035434873,0.004627045,-0.041752079000000004,-0.023076541,0.0172805691429633,0.0239707181751591
-16.08,-5.17,3.56,3.45,5.84,0.43,1998,8,1.88,-0.02955903,-6.1864,5.4602,3.0578,6.7132,1.7257642759027763,9.785673377008038,-2.2614265000000002,6.86011113,6.36333134,0.185161494,-0.199635133,-0.094778567,-24.67,2.0691797454480243,0.5942275042444711,0.355302335,0.238630606,0.31986746200000005,0.234003561,0.6570438216672914,0.7566666036689429
6.15,-0.8,-3.42,-1.69,-2.91,0.46,1998,9,-0.71,0.01533438,-2.0594,-3.0814,-1.8263,1.275,4.635717152408649,-5.634841799127919,-1.5104947,-0.5883513,0.6506123899999999,-0.00164416,0.116639669,-0.19038675,-13.15,-0.10368174333446056,0.6852320675105439,0.232626141,0.070931365,-0.12267619400000002,-0.167699241,0.0369342647952963,0.0472432908305564
7.13,-3.43,-2.21,0.77,0.29,0.32,1998,10,-5.36,0.01448131,-2.1685,-0.9607,0.6384,-0.5154,-4.214032884441078,0.38167863876972064,-3.0023118,-0.9305921,-4.5958929,-0.01798181,-0.062321075,0.084961867,39.65,0.7506194347882023,0.556524071342368,0.242703366,0.067601821,0.010077224999999995,-0.00332954399999999,0.0118905063821173,0.0236566287170725
6.1,0.71,-3.16,-1.08,-1.15,0.31,1998,11,1.16,0.00812597,0.8957,-0.0256,1.37,1.295,3.2186199028331797,-1.4460511832304015,0.7420165599999999,-0.09308040000000001,-0.3312724,-0.066490054,0.047890767,-0.057950552,-0.48,-0.08760967017603649,0.27672201106887506,0.00779199,0.118106335,-0.234911376,0.050504514,0.0486959545898946,0.1089773028235319
6.16,-1.57,-4.2,-0.66,-3.33,0.38,1998,12,8.99,-0.00535786,-1.8735,-2.9332,2.9291,-2.2554,6.577379791925639,-3.892676741473924,-2.3133171,-1.8323473,8.98708474,-0.080880785,0.117389406,-0.056853373,-0.89,0.40379514502220104,0.9159823120657107,0.025117082,0.101189529,0.017325092,-0.016916806000000006,0.091870737334454,0.0786965401941564
3.5,-0.62,-4.66,-2.66,-6.86,0.35,1999,1,3.04,0.03896111,-1.8912,-4.4699,-3.2508,-1.0676,3.014949567215896,-4.283240097612806,0.39721184000000004,-3.4341266000000004,-2.6181047,-0.189882186,-0.142875062,0.160889204,3.88,0.44045138530728334,0.056008566015974814,0.002744015,0.050140157,-0.022373067,-0.051049372,0.1510864339011375,0.1266303065899698
-4.08,-5.22,1.91,-1.24,4.09,0.35,1999,2,-0.16,0.0276192,-4.2284,4.8135,0.016,0.011,-1.953383797484392,4.040479842101122,-5.0702847,3.63991497,-3.0641704,-0.016438078,0.065183539,-0.211094861,2.81,0.5638113234675002,0.41653632756548653,0.018021922,0.114564013,0.015277907,0.064423856,0.1166463122535876,0.2439341778837755
3.45,-4.18,-2.77,-3.9,-1.4,0.43,1999,3,-1.29,-0.00666621,-5.5833,0.3158,-0.6922,0.3997,2.6396725858424124,-2.321628160620479,-4.5282016,-2.0418591,-2.1766263,-0.026090588,0.269333205,-0.352995495,5.35,0.19164913570663966,0.5541710388247578,0.052536529,0.094673112,0.034514607,-0.019890901000000002,0.0810237822755466,0.0726348824019895
4.33,4.67,2.34,-2.26,0.92,0.37,1999,4,-9.06,0.09830131,3.9806,2.6555,-5.152,0.444,-3.2685200564568677,6.719641025573163,1.80332733,0.69057771,-9.6749665,-0.200546467,-0.267490884,0.386994302,4.66,0.2219738229441548,1.0842980596771579,0.081342095,0.089965555,0.028805566000000005,-0.004707557000000001,0.0797201607066311,0.0453252241907287
-2.46,3.64,2.36,0.76,3.36,0.34,1999,5,-5.28,-0.00934493,4.945,0.4504,0.6804,1.8903,2.1043890000325605,1.8523925274294253,6.05366181,2.45449312,0.70992187,-0.001960565,-0.08526418,-0.018076179,-5.24,0.621506146695805,0.5258488587789323,0.010097678,0.01119956,-0.071244417,-0.078765995,0.1216946468632129,0.0712493420096938
4.77,2.27,-3.4,1.11,-3.38,0.4,1999,6,4.88,0.03205062,3.1512,-2.1112,2.391,4.329,1.2588321070339008,-2.354717666516066,1.1335821799999999,-0.5442724,3.75648484,-0.164076948,0.125735666,-0.204074787,5.41,-0.07243552957111321,0.4524959483962032,0.041686253,0.014747694,0.031588575,0.0035481339999999997,0.0258673508783058,0.0473819383815632
-3.49,2.49,-0.48,0.45,3.11,0.38,1999,7,1.51,-0.01623663,2.264,3.4338,1.0281,1.9786,1.1751381275420762,3.9005823728801343,2.59659717,4.61921363,-0.4015846,-0.203830543,-0.072682711,0.050754213,-2.3,0.6015945120375177,0.4360813379550521,0.023830866,0.006203032,-0.017855387,-0.008544662000000001,0.0174695365854349,0.028507723002491
-1.38,-1.83,-1.72,-0.2,0.31,0.39,1999,8,2.92,-0.00025084,-1.5497,-1.1989,-0.0297,4.6299,0.7526800676619427,3.080661824505009,-1.2865788,3.30283703,3.22710561,0.045970533,-0.012728418,-0.198849579,-5.04,0.4277471499349206,0.7045613588650523,0.012445123,0.019975846,-0.011385742999999999,0.013772813999999998,0.0476718238046292,0.1391104514091079
-2.79,2.57,-3.42,-0.77,-1.07,0.39,1999,9,6.46,-0.03586392,1.7307,-1.3826,-0.1695,-1.0359,-0.626819934065211,-4.0548147358654845,0.66002786,0.11775265000000001,6.35946298,-0.389005918,-0.15095013,0.283288117,-4.79,-0.44761642031448945,0.8623004153571756,0.012695112,0.05032453,0.0002499889999999991,0.030348684,0.0679226569424096,0.1185868333491657
6.12,-7.05,-3.16,-1.88,-1.25,0.39,1999,10,5.47,0.09527135,-5.6493,0.3316,2.0317,1.7882,4.806840230189687,-5.0610431890740655,-6.448611799999999,-1.7775378000000002,-0.7499201,-0.217897117,-0.026696436,0.022028087,10.38,1.314583892017529,0.38988491348939114,0.003448841,0.021280138,-0.009246271,-0.029044392,0.0180881866576498,0.0298870872287526
3.37,5.81,-6.07,-4.01,-1.58,0.36,1999,11,5.62,-0.01694107,5.7518,-3.931,-3.0073,1.1586,1.6738427596356689,-11.471644448245852,5.22800577,-4.3749552,6.60772557,-0.349992562,0.053284548,0.017531395,-0.5499999999999999,0.5197827345666983,0.5817762111239411,0.047476959,0.021074505,0.044028118,-0.0002056330000000002,0.0337063604994747,0.0242386409397887
7.72,5.42,-8.4,-7.53,-5.29,0.44,1999,12,13.19,0.03895799,4.1765,-5.4904,-5.4444,-0.6029,5.263452715564656,-10.026265081068596,3.6863722199999995,-3.2285559999999998,10.542442170000001,-0.204616985,-0.052767467,-0.059428735,-1.01,0.7686754337651092,1.4312962302479582,0.132153632,0.071067385,0.084676673,0.049992879999999996,0.0703344963997265,0.0834292912152201
-4.74,4.38,-1.75,-6.07,4.73,0.41,2000,1,1.86,0.0196141,5.6171,2.9355,-4.9998,0.6306,0.6622152368524812,1.0683194845690802,3.74914893,1.20187773,-2.5193896000000002,-0.133412949,0.031598404,-0.171395243,-8.09,-0.05465766012950901,0.0290475462467521,0.008387095,0.042650051,-0.123766537,-0.028417333999999995,0.0748043505594209,0.0673077947047184
2.45,18.08,-8.94,-18.48,-0.51,0.43,2000,2,18.36,-0.0308988,22.1445,-5.3931,-7.5531,-3.1129,11.981590853222762,-24.555366077738363,16.03643193,-7.8095031,7.8481998100000006,-0.215610719,0.042551737,-0.075550678,-4.21,0.3627680180229298,1.2593803970716522,0.017894423,0.006121711,0.009507327999999999,-0.03652834,0.0084367000837803,0.021813147117411
5.2,-14.89,7.66,11.53,-1.05,0.47,2000,3,-6.39,-0.01123515,-14.402,1.835,7.6849,3.508,0.356011624996664,13.981548342341261,-8.9147454,0.21887681999999997,-0.5140119000000001,-0.142453661,-0.49805605,0.516526483,8.82,0.3756762389391932,0.9237317555431446,0.019852937,0.016815381,0.0019585140000000015,0.01069367,0.0486406283516371,0.0715020809514688
-6.4,-5.25,7.41,7.66,5.27,0.46,2000,4,-8.57,-0.03381499,-4.8609,3.7873,8.7094,5.105,-2.0851652546973996,6.9920501146272285,-3.8701567999999997,4.48778595,2.6923708800000004,0.05018672,-0.036642556,-0.264626014,-4.26,0.6365080515132515,-0.11067075450533759,0.062390317,0.13317992,0.04253738,0.116364539,0.0932053914839303,0.1084575864122472
-4.42,-4.11,5.01,4.36,0.74,0.5,2000,5,-9.08,0.0031227,-4.595,0.5085,0.0196,3.7028,-1.9280815918207517,5.987517073552742,-4.3940182000000005,7.72724976,-3.6916119,-0.056320359,0.235744299,-0.412592632,4.01,0.301734651882235,0.4581455585333183,0.015938086,0.046416895,-0.046452231,-0.08676302500000001,0.0788332815147008,0.0938937317569776
